Code postal,Nom de la structure,Adresse postale,Numéro de téléphone,Site Web,Nom Prénom du référent,Mail contact,Activités proposées,Conditions d'accès,Accompagnement,Public,Équipement,APTIC,Date de mise à jour,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
44410,Relais CAF,2 Rue de la Brière 44410 Saint-Lyphard,,https://www.maisondeservicesaupublic.fr/content/saint-lyphard-bureau-de-poste,,,,gratuit,,,,,,47.397759,-2.305512,Rue de la Brière 44410 Saint-Lyphard,0.9,street,44175_0100,,Rue de la Brière,,44410,Saint-Lyphard,44; Loire-Atlantique; Pays de la Loire,44175,,,
44410,Relaie CAF,1 Avenue de la Monneraye 44410 Herbignac,02 40 88 90 01,http://www.herbignac.com/?Point-d-accueil-numerique-CAF-en,,,,gratuit,,,,,,47.449286,-2.315981,1 Avenue de la Monneraye 44410 Herbignac,0.95,housenumber,44072_xsxqxt_00001,1,Avenue de la Monneraye,,44410,Herbignac,44; Loire-Atlantique; Pays de la Loire,44072,,,
44410,Maison de services au public (bureau de poste) Saint-Lyphard,2 Rue de la Brière 44410 Saint-Lyphard,47.397863,,,,,gratuit,,,,,,47.397759,-2.305512,Rue de la Brière 44410 Saint-Lyphard,0.9,street,44175_0100,,Rue de la Brière,,44410,Saint-Lyphard,44; Loire-Atlantique; Pays de la Loire,44175,,,
44410,Espace Culturel Fran?¯ois Mitterrand,3 Rue de la Fontaine Saint-Jean 44410 Herbignac,251769040,http://www.herbignac.com/?-espace-culturel-,,,,gratuit,,,,,,47.447678,-2.322462,3 Rue de la Fontaine Saint-jean 44410 Herbignac,0.95,housenumber,44072_0080_00003,3,Rue de la Fontaine Saint-jean,,44410,Herbignac,44; Loire-Atlantique; Pays de la Loire,44072,,,
44410,CCAS,16 Rue de la Brière 44410 La Chapelle-des-Marais,240539798,http://www.lachapelledesmarais.fr/action-sociale/le-c-c-a-,Centre Communal d'Action Sociale,,,gratuit,,,,,,47.44666,-2.24291,16 Rue de la Brière 44410 La Chapelle-des-Marais,0.95,housenumber,44030_0120_00016,16,Rue de la Brière,,44410,La Chapelle-des-Marais,44; Loire-Atlantique; Pays de la Loire,44030,,,
44410,Médiathèque Gaston Leroux,Rue de Penlys 44410 La Chapelle-des-Marais,240424200,http://mediatheque.gastonleroux.opac3d.fr,,,,gratuit,,,,,,47.4474,-2.24063,Rue de Penlys 44410 La Chapelle-des-Marais,0.95,street,44030_0680,,Rue de Penlys,,44410,La Chapelle-des-Marais,44; Loire-Atlantique; Pays de la Loire,44030,,,
44420,Office de Tourisme,Place de l'Orée du Bois 44420 Mesquer,970210889,http://www.mesquerquimiac.com/office-de-tourisme,,,,gratuit,,,,,,47.40621,-2.483343,Place de l'Orée du Bois 44420 Mesquer,0.94,street,44097_0060,,Place de l'Orée du Bois,,44420,Mesquer,44; Loire-Atlantique; Pays de la Loire,44097,,,
44420,Bibliotheque Anita Conti,Place du Marche 44420 La Turballe,,www.laturballe.fr/info/bibliotheque_anita_conti,,,,,,,,,,47.348474,-2.493922,Impasse du Chêne 44420 La Turballe,0.57,street,44211_0198,,Impasse du Chêne,,44420,La Turballe,44; Loire-Atlantique; Pays de la Loire,44211,,,
44420,Association des Demandeurs d'Emploi du Pays Blanc,Place du Marche 44420 La Turballe,,,,,,,,,,,,47.348474,-2.493922,Impasse du Chêne 44420 La Turballe,0.57,street,44211_0198,,Impasse du Chêne,,44420,La Turballe,44; Loire-Atlantique; Pays de la Loire,44211,,,
44420,Complexe sportif et Culturel de la Vigne,Rue de Kercabellec 44420 Mesquer,,,,,,gratuit,,,Wifi,,,47.39967,-2.460486,Rue de Kercabellec 44420 Mesquer,0.94,street,44097_0260,,Rue de Kercabellec,,44420,Mesquer,44; Loire-Atlantique; Pays de la Loire,44097,,,
44430,Comme un roman,2 BIS Rue Saint-Vincent 44430 Le Landreau,,http://bibliotheque.le-landreau.fr/vufind/,Espace de lecture et de documentation et bénéficiant d'un équipement numérique,,,ateliers de sensibilisation sur le num??rique,,ouvert à tous,,,,47.203519,-1.306027,2 bis Rue Saint-vincent 44430 Le Landreau,0.94,housenumber,44079_0185_00002_bis,2 bis,Rue Saint-vincent,,44430,Le Landreau,44; Loire-Atlantique; Pays de la Loire,44079,,,
44430,Les Quatres Vents,4 Rue du Jeu de Paume 44430 Le Loroux-Bottereau,240338276,https://www.mediatheque-loroux-bottereau.net,,,Espace de lecture et de documentation ayant un service numérique,gratuit,,,,,,47.238526,-1.349373,4 Rue du Jeu de Paume 44430 Le Loroux-Bottereau,0.95,housenumber,44084_0420_00004,4,Rue du Jeu de Paume,,44430,Le Loroux-Bottereau,44; Loire-Atlantique; Pays de la Loire,44084,,,
44440,Bibliotheque L'orange bleue,Rue des Chênes 44440 Riaillé,240978592,http://bibliofil.pays-ancenis.fr/,,,Accès à un point numérique.,gratuit,,,,,,47.517764,-1.300921,Rue des Chênes 44440 Riaillé,0.94,street,44144_0370,,Rue des Chênes,,44440,Riaillé,44; Loire-Atlantique; Pays de la Loire,44144,,,
44440,Maison des Services au Public du secteur de Riaillé,182 Rue du Cèdre 44440 Riaillé,240973523,https://www.sivom-secteur-riaille.com/,,,Accompagnement dans vos démarches administratives en ligne.,gratuit,,,,,,47.517779,-1.294659,182 Rue du Cèdre 44440 Riaillé,0.94,housenumber,44144_0190_00182,182,Rue du Cèdre,,44440,Riaillé,44; Loire-Atlantique; Pays de la Loire,44144,,,
44440,Maison de Services au Public SIVOM du canton de Riaillé,182 Rue du Cèdre 44440 Riaillé,,,,,,,,,,,,47.517779,-1.294659,182 Rue du Cèdre 44440 Riaillé,0.94,housenumber,44144_0190_00182,182,Rue du Cèdre,,44440,Riaillé,44; Loire-Atlantique; Pays de la Loire,44144,,,
44440,La Maison de services au public du SIVOM de Riaillé (Joué sur Erdre,182 Rue du Cèdre 44440 Riaillé,,,,,,,,,,,,47.517779,-1.294659,182 Rue du Cèdre 44440 Riaillé,0.94,housenumber,44144_0190_00182,182,Rue du Cèdre,,44440,Riaillé,44; Loire-Atlantique; Pays de la Loire,44144,,,
44450,Le Passe Muraille,5 Rue des Heurthauds 44450 Saint-Julien-de-Concelles,240365000,https://www.mediatheque-le-passe-muraille.fr,,,Espace de lecture et de documentation ayant un service num??rique.,gratuit,,,,,,47.252977,-1.386508,5 Rue des Heurthauds 44450 Saint-Julien-de-Concelles,0.95,housenumber,44169_0200_00005,5,Rue des Heurthauds,,44450,Saint-Julien-de-Concelles,44; Loire-Atlantique; Pays de la Loire,44169,,,
44450,Centre socio-culturel loire divatte,2 Route Félix Praud 44450 Saint-Julien-de-Concelles,240368776,http://assoloiredivatte.centres-sociaux.fr/,,,,,,,,,,47.257174,-1.385145,2 Rue Felix Praud 44450 Saint-Julien-de-Concelles,0.84,housenumber,44169_0171_00002,2,Rue Felix Praud,,44450,Saint-Julien-de-Concelles,44; Loire-Atlantique; Pays de la Loire,44169,,,
44450,Médiathèque Divatte-sur-Loire,LE CALVAIRE (Barbechat) 44450 Divatte-sur-Loire,02 40 33 37 93,http://www.mediatheque-divatte-sur-loire.fr/,,,,gratuit,,,,,,47.275057,-1.281659,Le Calvaire 44450 Divatte-sur-Loire,0.74,street,44029_7zwxdz,,Le Calvaire,,44450,Divatte-sur-Loire,44; Loire-Atlantique; Pays de la Loire,44029,44008,Barbechat,
44460,Médiathèque Saint Nicolas de Redon,2 Rue de Tabago 44460 Saint-Nicolas-de-Redon,47.644166,bénéficiaires minima sociaux et demandeurs d'emploi,,,Espace de lecture et d'animation comprenant un point d'accès numérique.,14€ annuel / gratuit : -18 ans,,,,,,47.644166,-2.07093,2 Rue de Tabago 44460 Saint-Nicolas-de-Redon,0.94,housenumber,44185_0740_00002,2,Rue de Tabago,,44460,Saint-Nicolas-de-Redon,44; Loire-Atlantique; Pays de la Loire,44185,,,
44460,Médiathèque  d'Avessac,Rue de Plessé 44460 Avessac,47.652412,,,,Espace de lecture et d'animation ponctuelle possédant un espace d'accès numérique.,14€ annuel / gratuit : -18 ans,,bénéficiaires minima sociaux et demandeurs d'emploi,,,,47.65382,-1.988367,Rue de Plessé 44460 Avessac,0.94,street,44007_0166,,Rue de Plessé,,44460,Avessac,44; Loire-Atlantique; Pays de la Loire,44007,,,
44480,Médiathèque Jules Verne,13 Rue René Laennec 44480 Donges,240910131,http://mediatheque.ville-donges.fr,,,,Gratuit,,,,,,47.31911,-2.07475,13 Rue René Laënnec 44480 Donges,0.95,housenumber,44052_0600_00013,13,Rue René Laënnec,,44480,Donges,44; Loire-Atlantique; Pays de la Loire,44052,,,
44490,CCAS Le Croisic,3 Rue de la Duchesse Anne 44490 Le Croisic,228567900,https://www.loire-atlantique.fr/jcms/classement-des-contenus/lieux/par-types-de-lieu/service/centres-communaux-d-action-sociale-ccas/centre-communal-d-action-sociale-ccas-du-croisic-fr-t1_36195,,,,Gratuit,,,,,,47.294262,-2.513663,3 Rue de la Duchesse Anne 44490 Le Croisic,0.95,housenumber,44049_u8e1x3_00003,3,Rue de la Duchesse Anne,,44490,Le Croisic,44; Loire-Atlantique; Pays de la Loire,44049,,,
44490,Office de Tourisme,6 Rue du Pilori 44490 Le Croisic,240230070,http:/www.tourisme-lecroisic.fr/fr,,,,gratuit,,,,,,47.2938,-2.510971,6 Rue du Pilori 44490 Le Croisic,0.95,housenumber,44049_8nhoyi_00006,6,Rue du Pilori,,44490,Le Croisic,44; Loire-Atlantique; Pays de la Loire,44049,,,
44500,Pôle emploi,3 BIS Avenue des Noelles 44500 La Baule-Escoublac,972723949,https://www.pole-emploi.fr/annuaire/la-baule-guerande-44016,,,,Gratuit,,,,,,47.291456,-2.394937,3 bis Avenue des Noëlles 44500 La Baule-Escoublac,0.95,housenumber,44055_2625_00003_bis,3 bis,Avenue des Noëlles,,44500,La Baule-Escoublac,44; Loire-Atlantique; Pays de la Loire,44055,,,
44500,Office de Tourisme La Baule,8 Place de la Victoire 44500 La Baule-Escoublac,240243444,http://www.labaule-guerande.com,,,,Gratuit,,,,,,47.287084,-2.391093,Place de la Victoire 44500 La Baule-Escoublac,0.91,street,44055_3710,,Place de la Victoire,,44500,La Baule-Escoublac,44; Loire-Atlantique; Pays de la Loire,44055,,,
44500,Médiathèque  Henri Queffelec,181 Avenue du Maréchal de Lattre de Tassigny 44500 La Baule-Escoublac,240241881,http://www.labaule.fr/bibliotheque-henri-queffelec,,,,gratuit,,,,,,47.284344,-2.402612,181 Avenue du Maréchal de Lattre de Tassigny 44500 La Baule-Escoublac,0.95,housenumber,44055_2290_00181,181,Avenue du Maréchal de Lattre de Tassigny,,44500,La Baule-Escoublac,44; Loire-Atlantique; Pays de la Loire,44055,,,
44510,Espace jeunes du Pouliguen,4 Rue Paul Lesage 44510 Le Pouliguen,615209605,https://www.annuaire-administration.com/cij/point-information-jeunesse-du-pouliguen-cij-44135-01.html,,,,cotisation annuelle : 15€ pour les habitants / 20€ hors-commune,,Espace jeunes à destination des 16-25 ans. Accès libre.,,,,47.275755,-2.431108,4 Rue Paul Lesage 44510 Le Pouliguen,0.95,housenumber,44135_0894_00004,4,Rue Paul Lesage,,44510,Le Pouliguen,44; Loire-Atlantique; Pays de la Loire,44135,,,
44520,Blibliothèque Issé,2 Rue du Chêne Piraud 44520 Issé,240551756,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,Lieu de lecture et d’activités,Gratuit,,,,,,47.622337,-1.452621,2 Rue du Chêne Piraud 44520 Issé,0.94,housenumber,44075_0341_00002,2,Rue du Chêne Piraud,,44520,Issé,44; Loire-Atlantique; Pays de la Loire,44075,,,
44520,Bibliothèque La Meilleraye-de-Bretagne,72 Rue des Frères Temple 44520 La Meilleraye-de-Bretagne,228504478,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,Lieu de lecture et d'activités.,,,gratuit,,,,,,47.559804,-1.401778,72 Rue des Fréres Templé 44520 La Meilleraye-de-Bretagne,0.94,housenumber,44095_0065_00072,72,Rue des Fréres Templé,,44520,La Meilleraye-de-Bretagne,44; Loire-Atlantique; Pays de la Loire,44095,,,
44521,Bibliothèque La Forge aux livres,Rue Saint-Jéréme 44521 Couffé,240963728,http://bibliofil.pays-ancenis.fr/,,,Il s’agit d’une bibliothèque. Vous pouvez venir lire sur place ou emprunter des documents. Vous avez également un accès à un point numérique.,Gratuit,,,,,,47.391734,-1.291258,Rue Saint Jérôme 44521 Couffé,0.82,street,44048_0095,,Rue Saint Jérôme,,44521,Couffé,44; Loire-Atlantique; Pays de la Loire,44048,,,
44521,Bibliothèque Moisdon-la-rivière,Place de l'église 44520 Moisdon-la-Rivi?Îre,02 40 07 59 88,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,Lieu de lecture et d'activités.,gratuit,,,,,,47.621826,-1.372513,Place de l'Eglise 44520 Moisdon-la-Rivière,0.84,street,44099_0080,,Place de l'Eglise,,44520,Moisdon-la-Rivière,44; Loire-Atlantique; Pays de la Loire,44099,,,
44522,Bibliothèque Les Milles et Une Pages,Boulevard des Arts/Rue des Arts 44522 Mésanger,240968687,http://bibliofil.pays-ancenis.fr/,,,Accès à un point numérique.,gratuit,,,,,,47.433596,-1.232391,Boulevard des Arts 44522 Mésanger,0.68,street,44096_0023,,Boulevard des Arts,,44522,Mésanger,44; Loire-Atlantique; Pays de la Loire,44096,,,
44530,Mission locale Saint-Gildas-des-bois,17 Rue des Forges 44530 Saint-Gildas-des-Bois,240015584,http://www.cc-paysdepontchateau.fr/contacts/mission-locale-rurale-du-sillon,,,,Gratuit,,,,,,47.513137,-2.039505,17 Rue des Forges 44530 Saint-Gildas-des-Bois,0.94,housenumber,44161_0108_00017,17,Rue des Forges,,44530,Saint-Gildas-des-Bois,44; Loire-Atlantique; Pays de la Loire,44161,,,
44530,Relais CAF,4 Rue de la Roche Buttée 44530 Guenrouet,,https://www.maisondeservicesaupublic.fr/content/guenrouet-bureau-de-poste,,,,Gratuit,,,,,,47.519266,-1.954992,4 Rue de la Roche Buttée 44530 Guenrouet,0.94,housenumber,44068_0028_00004,4,Rue de la Roche Buttée,,44530,Guenrouet,44; Loire-Atlantique; Pays de la Loire,44068,,,
44530,Médiathèque de Guenrouèt,12 Rue André Caux 44530 Guenrouet,240878006,http://www.guenrouet.fr/la-bibliotheque-intercommunale,,,,Gratuit,,,,,,47.51975,-1.955245,12 Rue André Caux 44530 Guenrouet,0.94,housenumber,44068_0014_00012,12,Rue André Caux,,44530,Guenrouet,44; Loire-Atlantique; Pays de la Loire,44068,,,
44530,Médiathèque de Drefféac,1 Rue des Saules 44530 Drefféac,240176054,www.cc-paysdepontchateau.fr/contacts/bibliotheque-de-dreffeac-2,,,,gratuit,,,,,,47.474681,-2.061063,1 Rue des Saules 44530 Drefféac,0.94,housenumber,44053_0122_00001,1,Rue des Saules,,44530,Drefféac,44; Loire-Atlantique; Pays de la Loire,44053,,,
44530,Maison de service au public,Rue de la Roche Buttée 44530 Guenrouet,,,,,,gratuit,,,,,,47.519588,-1.954758,Rue de la Roche Buttée 44530 Guenrouet,0.94,street,44068_0028,,Rue de la Roche Buttée,,44530,Guenrouet,44; Loire-Atlantique; Pays de la Loire,44068,,,
44530,Bibliothèque  de Saint Gildas des Bois,17 Rue des Forges 44530 Saint-Gildas-des-Bois,02 40 66 74 64,paysdepontchateau.fr/contacts/bibliotheque-de-st-gildas-des-bois,,,,gratuit,,,,,,47.513137,-2.039505,17 Rue des Forges 44530 Saint-Gildas-des-Bois,0.94,housenumber,44161_0108_00017,17,Rue des Forges,,44530,Saint-Gildas-des-Bois,44; Loire-Atlantique; Pays de la Loire,44161,,,
44530,Médiathèque de Sévérac,2 Rue de la Gagnerie 44530 Sévérac,240887323,http://www.cc-paysdepontchateau.fr/contacts/bibliotheque-de-severac-2/,,,,Abonnement 11€ par an,,,,,,47.54841,-2.077494,2 Rue de la Gagnerie 44530 Sévérac,0.94,housenumber,44196_0035_00002,2,Rue de la Gagnerie,,44530,Sévérac,44; Loire-Atlantique; Pays de la Loire,44196,,,
44530,MSAP,4 Rue de la Roche Buttée 44530 Guenrouet,,,,,,,,,,,,47.519266,-1.954992,4 Rue de la Roche Buttée 44530 Guenrouet,0.94,housenumber,44068_0028_00004,4,Rue de la Roche Buttée,,44530,Guenrouet,44; Loire-Atlantique; Pays de la Loire,44068,,,
44540,Bibliotheque Les mots passants,18 Avenue Charles Henri de Cosse Brissac (Saint-Mars-la-Jaille) 44540 Vallons-de-l'Erdre,240973726,http://bibliofil.pays-ancenis.fr/,,,Accès à un point numérique.,gratuit,,,,,,47.524988,-1.184543,18 Av C Henri de Cosse Brissac 44540 Vallons-de-l'Erdre,0.58,housenumber,44180_0131_00018,18,Av C Henri de Cosse Brissac,,44540,Vallons-de-l'Erdre,44; Loire-Atlantique; Pays de la Loire,44180,44180,Saint-Mars-la-Jaille,
44550,Médiathèque Colette,Rue Jean Macé 44550 Saint-Malo-de-Guersac,240911021,http://mediatheque-colette.opac3d.fr/search.php?action=Accueil,,,,gratuit,,,,,,47.35232,-2.17958,Rue Jean Macé 44550 Saint-Malo-de-Guersac,0.94,street,44176_0330,,Rue Jean Macé,,44550,Saint-Malo-de-Guersac,44; Loire-Atlantique; Pays de la Loire,44176,,,
44550,START'AIR Jeunes,3 Rue Pablo Neruda 44550 Montoir-de-Bretagne,240451192,http://www.startair.fr/montoir-de-bretagne,,,,gratuit,,,,,,47.33087,-2.15316,3 Rue Pablo Néruda 44550 Montoir-de-Bretagne,0.95,housenumber,44103_0825_00003,3,Rue Pablo Néruda,,44550,Montoir-de-Bretagne,44; Loire-Atlantique; Pays de la Loire,44103,,,
44550,Médiathèque  municipale Barbara,7 Rue de Berry 44550 Montoir-de-Bretagne,240701151,http://www.mediatheque-montoir.fr,,,,gratuit,,,,,,47.32946,-2.15026,7 Rue du Berry 44550 Montoir-de-Bretagne,0.86,housenumber,44103_0160_00007,7,Rue du Berry,,44550,Montoir-de-Bretagne,44; Loire-Atlantique; Pays de la Loire,44103,,,
44550,CCAS Montoir-de Bretagne,65 Rue Jean Jaurès 44550 Montoir-de-Bretagne,240454508,http://www.montoirdebretagne.fr/Vivre-ensemble/L-action-sociale,Centre Communale d'Action Sociale,,,gratuit,,,,,,47.32701,-2.15032,65 Rue Jean Jaurès 44550 Montoir-de-Bretagne,0.95,housenumber,44103_0580_00065,65,Rue Jean Jaurès,,44550,Montoir-de-Bretagne,44; Loire-Atlantique; Pays de la Loire,44103,,,
44550,Start'Air Jeunes Saint-Malo-de-Guersac,52 Rue Aristide Briand 44550 Saint-Malo-de-Guersac,240539612,http://www.startair.fr/saint-malo-de-guersac,,,,Habitant de Saint-Malo-de-Guersac : 7€ par an,,,,,,47.35306,-2.17507,52 Rue Aristide Briand 44550 Saint-Malo-de-Guersac,0.94,housenumber,44176_0040_00052,52,Rue Aristide Briand,,44550,Saint-Malo-de-Guersac,44; Loire-Atlantique; Pays de la Loire,44176,,,
44560,Espace ACCES CYB,33 Boulevard Dumesnildot 44560 Paimboeuf,,,,,,,,,,,,47.286904,-2.031379,33 Boulevard Dumesnildot 44560 Paimbœuf,0.94,housenumber,44116_0150_00033,33,Boulevard Dumesnildot,,44560,Paimbœuf,44; Loire-Atlantique; Pays de la Loire,44116,,,
44570,Médiathèque  Municipale de Trignac,Rue Émile Combes 44570 Trignac,240903266,http://www.mairie-trignac.fr/contacts/mediatheque-municipale,,,,gratuit,,,,,,47.32064,-2.18875,Rue Emile Combes 44570 Trignac,0.95,street,44210_0170,,Rue Emile Combes,,44570,Trignac,44; Loire-Atlantique; Pays de la Loire,44210,,,
44570,Cybercentre Trignac,9 Rue Jean Jaurès 44570 Trignac,,,,,Cours Collectif et des Formation,12€ l'atelier + 8 € cotisation ATLC,,,Vidéoprojecteur,,,47.32047,-2.18731,9 Rue Jean Jaurès 44570 Trignac,0.95,housenumber,44210_0300_00009,9,Rue Jean Jaurès,,44570,Trignac,44; Loire-Atlantique; Pays de la Loire,44210,,,
44570,Pôle emploi,7 Avenue Barbara 44570 Trignac,09 72 72 39 49,https://www.pole-emploi.fr/annuaire/trignac-44194,,,,gratuit,,,,,,47.29426,-2.20624,Avenue Barbara 44570 Trignac,0.89,street,44210_0039,,Avenue Barbara,,44570,Trignac,44; Loire-Atlantique; Pays de la Loire,44210,,,
44570,Start'Air Jeunes,Allée des Prunus 44570 Trignac,,,,,,,,,,,,47.30142,-2.20104,Allée des Prunus 44570 Trignac,0.95,street,44210_0543,,Allée des Prunus,,44570,Trignac,44; Loire-Atlantique; Pays de la Loire,44210,,,
44570,cybercentre reseau cyber-base-trignac,9 Rue Jean Jaurès 44570 Trignac,+33 2 40 00 65 28,http://cybercentre-trignac/,,,,,,,,,,47.32047,-2.18731,9 Rue Jean Jaurès 44570 Trignac,0.95,housenumber,44210_0300_00009,9,Rue Jean Jaurès,,44570,Trignac,44; Loire-Atlantique; Pays de la Loire,44210,,,
44580,MSAP,15 Rue de la Taillée (Bourgneuf-en-Retz) 44580 Villeneuve-en-Retz,,,,,,,,,,,,47.042453,-1.954145,15 Rue de la Taillée 44580 Villeneuve-en-Retz,0.68,housenumber,44021_0480_00015,15,Rue de la Taillée,,44580,Villeneuve-en-Retz,44; Loire-Atlantique; Pays de la Loire,44021,44021,Bourgneuf-en-Retz,
44590,,17 Rue de la Mairie 44590 Saint-Vincent-des-Landes,,,,,,Gratuit,,,,,,47.655409,-1.497669,17 Rue de la Mairie 44590 Saint-Vincent-des-Landes,0.94,housenumber,44193_0278_00017,17,Rue de la Mairie,,44590,Saint-Vincent-des-Landes,44; Loire-Atlantique; Pays de la Loire,44193,,,
44590,Maison de l'emploi Derval,14 Rue de la Garlais 44590 Derval,240818226,http://www.mde-chateaubriant-derval.fr/site-de-derval/,,,,Gratuit,,,,,,47.668489,-1.670259,14 Rue de la Garlais 44590 Derval,0.94,housenumber,44051_0945_00014,14,Rue de la Garlais,,44590,Derval,44; Loire-Atlantique; Pays de la Loire,44051,,,
44590,,1 Rue de la Gare 44590 Lusanger,,http://www.biblios-ccsd.net/,,,1 postes informatiques internet et outils bureautiques (excel,,,,,,,47.679817,-1.587616,1 Rue de la Gare 44590 Lusanger,0.94,housenumber,44086_0270_00001,1,Rue de la Gare,,44590,Lusanger,44; Loire-Atlantique; Pays de la Loire,44086,,,
44590,Médiathèque de Mouais,3 Place de l'église 44590 Mouais,240076734,http://www.biblios-ccsd.net/,,,,,,,,,,47.696335,-1.644657,3 Place de l'Eglise 44590 Mouais,0.93,housenumber,44105_0015_00003,3,Place de l'Eglise,,44590,Mouais,44; Loire-Atlantique; Pays de la Loire,44105,,,
44590,,1 Place du Breil 44590 Sion-les-Mines,,,,,,,,,,,,47.736718,-1.590792,1 Place du Breil 44590 Sion-les-Mines,0.94,housenumber,44197_0130_00001,1,Place du Breil,,44590,Sion-les-Mines,44; Loire-Atlantique; Pays de la Loire,44197,,,
44590,Médiathèque de de Derval,15 Rue de la Tour Saint-Clair 44590 Derval,240280396,http://www.biblios-ccsd.net,,,,gratuit,,,,,,47.667697,-1.6699,15 Rue de la Tour Saint - Clair 44590 Derval,0.94,housenumber,44051_0650_00015,15,Rue de la Tour Saint - Clair,,44590,Derval,44; Loire-Atlantique; Pays de la Loire,44051,,,
44590,Axetic,45 Rue de Châteaubriant 44590 Sion-les-Mines,,,,,création de site web,,,,,,,47.734198,-1.588314,45 Rue de Châteaubriant 44590 Sion-les-Mines,0.94,housenumber,44197_0190_00045,45,Rue de Châteaubriant,,44590,Sion-les-Mines,44; Loire-Atlantique; Pays de la Loire,44197,,,
44590,Cyber-base emploi,14 Rue de la Garlais 44590 Derval, 02 40 07 25 81,http://derval.cyber-base.org/,Communauté de communes du secteur de Derval,mailto:cybercentre@cc-derval.fr,Thématiques d'atelier: Animations jeunesseAudio/photo/vidéoBureautiqueInformations parentsInformatiqueInternetRecherche d’emploi,Profil(s): Enfants Jeunes Etudiants Adultes Parents Seniors Demandeurs d’emploi Tarifs: Un abonnement annuel est nécessaire pour profiter des activités de l’espace avec une distinction géographique selon la résidence sur le territoire de la Communauté de,,Tout public,Matériel: Imprimante couleur,,,47.668489,-1.670259,14 Rue de la Garlais 44590 Derval,0.94,housenumber,44051_0945_00014,14,Rue de la Garlais,,44590,Derval,44; Loire-Atlantique; Pays de la Loire,44051,,,
44590,,15 Rue de la Tour Saint-Clair 44590 Derval,,,,,,,,,,,,47.667697,-1.6699,15 Rue de la Tour Saint - Clair 44590 Derval,0.94,housenumber,44051_0650_00015,15,Rue de la Tour Saint - Clair,,44590,Derval,44; Loire-Atlantique; Pays de la Loire,44051,,,
44600,Ecole d'Arts - Ateliers numériques,24 Avenue Léon Blum 44600 Saint-Nazaire,47272408,,,,Création numérique Utilisation de logiciel payant (photoshop),Ateliers: 30€ pour les habitants20€  pour les -25ans 60€ hors-commune 40€ pour -25ans hors-communeaccès à l'ordinateur et libre et gratuit,,,imprimante 3D,,,47.27261,-2.21196,24 Avenue Léon Blum 44600 Saint-Nazaire,0.96,housenumber,44184_3740_00024,24,Avenue Léon Blum,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Médiathèque Anne-Frank,51 Boulevard émile Broodcoorens 44600 Saint-Nazaire,,,,,Ateliers numériques  Jeux-vidéos,Gratuit,,,,,,47.26093,-2.25677,51 Boulevard Emile Broodcoorens 44600 Saint-Nazaire,0.96,housenumber,44184_1756_00051,51,Boulevard Emile Broodcoorens,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Espace civique Jacques Dubé,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,228559973,,,,,Gratuit,,,,,,47.26761,-2.24979,1 bis Rue des Ajoncs 44600 Saint-Nazaire,0.96,housenumber,44184_0052_00001_bis,1 bis,Rue des Ajoncs,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Espace Multimédia Léo Lagrange,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,47267608,,,ANTS,,Gratuit pour les Nazairiens Payant hors commune : 15€,,,,,,47.26761,-2.24979,1 bis Rue des Ajoncs 44600 Saint-Nazaire,0.96,housenumber,44184_0052_00001_bis,1 bis,Rue des Ajoncs,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Maison de quartier La Bouletterie,29 Rue des Frènes 44600 Saint-Nazaire,240703522,http://www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/la-bouletterie,,,,gratuit,,,,,,47.26058,-2.26048,29 Rue des Frênes 44600 Saint-Nazaire,0.96,housenumber,44184_2326_00029,29,Rue des Frênes,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Pôle emploi,10 Boulevard de l'Université 44600 Saint-Nazaire,09 72 72 39 49,https://www.pole-emploi.fr/annuaire/st-nazaire-44021,,,,gratuit,,,,,,47.25311,-2.26193,10 Boulevard de l'Université 44600 Saint-Nazaire,0.96,housenumber,44184_5763_00010,10,Boulevard de l'Université,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
44600,Maison de quartier de l'Immaculée- Beauregard,Route du Point du Jour 44600 Saint-Nazaire,,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/immaculee-beauregardr,,,,sur Rendez-vous.,,,,,,47.29064,-2.25999,Route du Point du Jour 44600 Saint-Nazaire,0.96,street,44184_4991,,Route du Point du Jour,,44600,Saint-Nazaire,44; Loire-Atlantique; Pays de la Loire,44184,,,
